 id,Group,Name,rows,cols,entries
2603,DIMACS10,mi2010,329885,329885,1578090
855,Chen,pkustk09,33960,33960,1583640
2038,JGD_Homology,ch7-9-b4,317520,105840,1587600
1952,JGD_Forest,TF18,95368,123867,1597545
2448,LAW,dblp-2010,326186,326186,1615400
2461,DIMACS10,coAuthorsCiteseer,227320,227320,1628268
1231,GHS_indef,d_pretok,182730,182730,1641672
1338,VanVelzen,Zd_Jac2,22835,22835,1642833
1383,Andrianov,lp1,534388,534388,1643420
1919,Um,2cubes_sphere,101492,101492,1647264
2605,DIMACS10,mo2010,343565,343565,1656568
844,Cunningham,qa8fk,66127,66127,1660579
845,Cunningham,qa8fm,66127,66127,1660579
925,FEMLAB,ns3Da,20414,20414,1679599
827,Vavasis,av41092,41092,41092,1683902
1251,GHS_indef,turon_m,189924,189924,1690876
1434,Oberwolfach,gas_sensor,66917,66917,1703365
2615,DIMACS10,ny2010,350169,350169,1709544
1342,VanVelzen,Zd_Jac6,22835,22835,1711983
820,Simon,venkat01,62424,62424,1717792
821,Simon,venkat25,62424,62424,1717792
822,Simon,venkat50,62424,62424,1717792
1878,Lee,fem_filter,74062,74062,1731206
1934,JGD_BIBD,bibd_18_9,153,48620,1750320
1858,QLi,crashbasis,160000,160000,1750416
1859,QLi,majorbasis,160000,160000,1750416
352,Boeing,crystk03,24696,24696,1751178
367,Boeing,pcrystk03,24696,24696,1751178
1213,Lin,Lin,256000,256000,1766400
2616,DIMACS10,oh2010,365344,365344,1768240
1813,Meszaros,karted,46502,133115,1770349
812,Simon,bbmat,38744,38744,1771722
2131,JGD_Homology,n4c6-b8,198895,163215,1790055
1977,JGD_G5,IG5-18,47894,41550,1790490
1642,POLYFLOW,invextr1_new,30412,30412,1793881
2824,Goodwin,Goodwin_071,56021,56021,1797934
2222,TSOPF,TSOPF_FS_b162_c3,30798,30798,1801300
1418,Sandia,ASIC_320ks,321671,321671,1827807
804,Rothberg,cfd1,70656,70656,1828364
1987,JGD_GL7d,GL7d14,171375,47271,1831183
1662,Mittelmann,watson_2,352013,677224,1846391
2778,SNAP,com-Amazon,334863,334863,1851744
811,Simon,appu,14000,14000,1853104
2132,JGD_Homology,n4c6-b9,186558,198895,1865580
2043,JGD_Homology,ch8-8-b4,376320,117600,1881600
2836,VLSI,imagesensor,118758,118758,1893170
1370,Rajat,rajat21,411676,411676,1893370
2788,SNAP,loc-Gowalla,196591,196591,1900654
1340,VanVelzen,Zd_Jac3,22835,22835,1916152
1598,QCD,conf5_4-8x8-05,49152,49152,1916928
1599,QCD,conf5_4-8x8-10,49152,49152,1916928
1600,QCD,conf5_4-8x8-15,49152,49152,1916928
1601,QCD,conf5_4-8x8-20,49152,49152,1916928
1602,QCD,conf6_0-8x8-20,49152,49152,1916928
1603,QCD,conf6_0-8x8-30,49152,49152,1916928
1604,QCD,conf6_0-8x8-80,49152,49152,1916928
1271,GHS_psdef,opt1,15449,15449,1930655
1284,DNVS,trdheim,22098,22098,1935324
1373,Rajat,rajat24,358172,358172,1948235
2462,DIMACS10,coAuthorsDBLP,299067,299067,1955352
2227,TSOPF,TSOPF_FS_b39_c19,76216,76216,1977600
1643,POLYFLOW,mixtank_new,29957,29957,1995041
2851,Precima,analytics,303813,303813,2006126
54,HB,bcsstk32,44609,44609,2014701
2539,IPSO,TSC_OPF_1047,8140,8140,2016902
913,vanHeukelum,cage12,130228,130228,2032536
1386,Andrianov,net100,29920,29920,2033200
1880,Rudnyi,water_tank,60740,60740,2035281
52,HB,bcsstk30,28924,28924,2043492
1673,Mittelmann,neos3,512209,518832,2055024
2619,DIMACS10,pa2010,421545,421545,2058462
931,FEMLAB,sme3Db,29067,29067,2081063
846,Boeing,bcsstk39,46772,46772,2089294
2779,SNAP,com-DBLP,317080,317080,2099732
2377,Williams,mc2depi,525825,525825,2100225
1232,GHS_indef,darcy003,389874,389874,2101242
1241,GHS_indef,mario002,389874,389874,2101242
2427,AG-Monien,wave,156317,156317,2118662
959,Schenk_IBMSDS,matrix_9,103430,103430,2121550
2517,DIMACS10,144,144649,144649,2148786
536,Gupta,gupta1,31802,31802,2164210
2595,DIMACS10,il2010,451554,451554,2164464
2169,JGD_Margulies,wheel_601,902103,723605,2170814
851,Chen,pkustk05,37164,37164,2205144
1357,PARSEC,H2O,67024,67024,2216736
1235,GHS_indef,exdata_1,6001,6001,2269501
979,Kamvar,Stanford,281903,281903,2312497
2303,SNAP,web-Stanford,281903,281903,2312497
2460,DIMACS10,citationCiteseer,268495,268495,2313294
1420,Sandia,ASIC_680ks,682712,682712,2329176
1287,GHS_psdef,vanbody,47072,47072,2336898
1579,Schenk_IBMNA,c-big,345241,345241,2341011
2590,DIMACS10,fl2010,484481,484481,2346294
374,Bova,rma10,46835,46835,2374001
928,FEMLAB,poisson3Db,85623,85623,2374949
2223,TSOPF,TSOPF_FS_b162_c4,40798,40798,2398220
2652,ANSYS,Delor295K,295734,1823928,2401323
853,Chen,pkustk07,16860,16860,2418804
1390,Andrianov,net4-1,88343,88343,2441727
2642,DIMACS10,vsp_msc10848_300sep_100in_1Kout,21996,21996,2442056
2834,VLSI,nv1,75468,75468,2449194
1286,DNVS,tsyl201,20685,20685,2454957
2000,JGD_Groebner,c8_mat11,4562,5761,2462970
2001,JGD_Groebner,c8_mat11_I,4562,5761,2462970
2570,Bodendiek,CurlCurl_1,226451,226451,2472071
2838,VLSI,power9,155376,155376,2512300
2039,JGD_Homology,ch7-9-b5,423360,317520,2540160
852,Chen,pkustk06,43164,43164,2571768
1387,Andrianov,net125,36720,36720,2577200
2378,Williams,cop20k_A,121192,121192,2624331
1417,Sandia,ASIC_320k,321821,321821,2635364
2848,Freescale,nxp1,414604,414604,2656177
761,Nasa,nasasrb,54870,54870,2677324
960,Schenk_IBMSDS,matrix-new_3,125329,125329,2678750
1996,JGD_GL7d,GL7d23,105054,349443,2695430
356,Boeing,ct20stif,52329,52329,2698463
368,Boeing,pct20stif,52329,52329,2698463
1431,Oberwolfach,filter3D,106437,106437,2707179
2815,Grueninger,windtunnel_evap3d,40816,40816,2730600
1236,GHS_indef,helm2d03,392257,392257,2741935
1382,Andrianov,ins2,309412,309412,2751484
2260,Botonakis,thermomech_dK,204316,204316,2846228
1773,Meszaros,stat96v2,29089,957432,2852184
1274,GHS_psdef,ramage02,16830,16830,2866352
2148,JGD_Kocay,Trec14,3159,15905,2872265
2238,TSOPF,TSOPF_RS_b300_c2,28338,28338,2943887
1282,GHS_psdef,srb1,54924,54924,2962152
895,Norris,stomach,213360,213360,3021648
2318,SNAP,roadNet-PA,1090920,1090920,3083796
805,Rothberg,cfd2,123440,123440,3087898
2502,DIMACS10,rgg_n_2_18_s0,262144,262144,3094566
2510,DIMACS10,belgium_osm,1441295,1441295,3099940
2379,Williams,webbase-1M,1000005,1000005,3105536
2228,TSOPF,TSOPF_FS_b39_c30,120216,120216,3121160
1388,Andrianov,net150,43520,43520,3121200
849,Chen,pkustk03,63336,63336,3130416
2474,DIMACS10,delaunay_n19,524288,524288,3145646
932,FEMLAB,sme3Dc,42930,42930,3148656
2305,SNAP,amazon0312,400727,400727,3200440
803,Rothberg,3dtube,45330,45330,3213618
2441,LAW,cnr-2000,325557,325557,3216152
2825,Goodwin,Goodwin_095,100037,100037,3226066
854,Chen,pkustk08,22209,22209,3226671
936,ND,nd3k,9000,9000,3279690
2798,SNAP,wiki-talk-temporal,1140149,1140149,3309592
1774,Meszaros,stat96v3,33841,1113780,3317736
1935,JGD_BIBD,bibd_19_9,171,92378,3325608
2306,SNAP,amazon0505,410236,410236,3356824
2529,DIMACS10,m14b,214765,214765,3358036
1354,PARSEC,GaAsH6,61349,61349,3381809
2044,JGD_Homology,ch8-8-b5,564480,376320,3386880
2307,SNAP,amazon0601,403394,403394,3387388
2557,Chevron,Chevron3,381381,381381,3413113
1660,Mittelmann,stormG2_1000,528185,1377306,3459881
1852,Botonakis,FEM_3D_thermal2,147900,147900,3489300
2586,DIMACS10,ca2010,710145,710145,3489366
1270,GHS_psdef,oilpan,73752,73752,3597188
2830,Embree,ifiss_mat,96307,96307,3599932
1849,UTEP,Dubcova3,146689,146689,3636649
1853,Wissgott,parabolic_fem,525825,525825,3674625
2770,Mycielski,mycielskian14,12287,12287,3695512
2816,PowerSystem,power197k,197156,197156,3698357
1909,TKK,smt,25710,25710,3753184
1276,GHS_psdef,s3dkt3m2,90449,90449,3753461
1906,TKK,s4dkt3m2,90449,90449,3753461
1504,Pajek,IMDB,428440,896308,3782463
964,Schenk_ISEI,barrier2-1,113076,113076,3805068
965,Schenk_ISEI,barrier2-2,113076,113076,3805068
966,Schenk_ISEI,barrier2-3,113076,113076,3805068
967,Schenk_ISEI,barrier2-4,113076,113076,3805068
1399,Raju,laminar_duct3D,67173,67173,3833077
2319,SNAP,roadNet-TX,1393383,1393383,3843320
802,Ronis,xenon2,157464,157464,3866688
1419,Sandia,ASIC_680k,682862,682862,3871773
961,Schenk_ISEI,barrier2-10,115625,115625,3897557
962,Schenk_ISEI,barrier2-11,115625,115625,3897557
963,Schenk_ISEI,barrier2-12,115625,115625,3897557
968,Schenk_ISEI,barrier2-9,115625,115625,3897557
2375,Williams,cant,62451,62451,4007383
2832,Hardesty,Hardesty2,929901,303645,4020731
2633,DIMACS10,vsp_bcsstk30_500sep_10in_1Kout,58348,58348,4033156
2756,Meng,iChem_Jacobian,274087,274087,4137369
2439,AG-Monien,debr,1048576,1048576,4194298
2653,ANSYS,Delor338K,343236,887058,4211599
850,Chen,pkustk04,55590,55590,4218660
2283,Um,offshore,259789,259789,4242673
537,Gupta,gupta2,62064,62064,4248286
856,Chen,pkustk10,80676,80676,4308984
2373,Williams,pdb1HYS,36417,36417,4344765
1208,Oberwolfach,t3dh_a,79171,79171,4352105
1209,Oberwolfach,t3dh_e,79171,79171,4352105
1450,Oberwolfach,t3dh,79171,79171,4352105
1953,JGD_Forest,TF19,241029,317955,4370721
2243,TSOPF,TSOPF_RS_b678_c1,18696,18696,4396289
2220,TSOPF,TSOPF_FS_b300,29214,29214,4400122
2224,TSOPF,TSOPF_FS_b300_c1,29214,29214,4400122
2239,TSOPF,TSOPF_RS_b300_c3,42138,42138,4413449
898,Norris,torso3,259156,259156,4429042
2624,DIMACS10,tx2010,914231,914231,4456272
1283,DNVS,thread,29736,29736,4470048
1898,CEMW,tmt_unsym,917825,917825,4584801
1897,CEMW,t2em,921632,921632,4590832
1277,DNVS,ship_001,34920,34920,4644230
1910,TKK,engine,143571,143571,4706073
1423,GHS_psdef,apache2,715176,715176,4817870
1275,GHS_psdef,s3dkq4m2,90449,90449,4820891
1396,Rajat,rajat29,643994,643994,4866270
2516,DIMACS10,netherlands_osm,2216688,2216688,4882476
2489,DIMACS10,kron_g500-logn16,65536,65536,4912469
2273,Stevenson,LargeRegFile,2111154,801374,4944201
1883,McRae,ecology2,999999,999999,4995991
1882,McRae,ecology1,1000000,1000000,4996000
2291,SNAP,wiki-Talk,2394385,2394385,5021410
2215,FreeFieldTechnologies,mono_500Hz,169410,169410,5036288
1899,CEMW,tmt_sym,726713,726713,5080961
2301,SNAP,web-Google,916428,916428,5105039
1361,PARSEC,Si34H36,97569,97569,5156379
2445,LAW,amazon-2008,735323,735323,5158388
857,Chen,pkustk11,87804,87804,5217912
1861,Koutsovasilis,F2,71505,71505,5294285
973,Schenk_ISEI,para-4,153226,153226,5326228
1867,Muite,Chebyshev4,68121,68121,5377761
1663,Mittelmann,cont11_l,1468599,1961394,5382999
972,Schenk_ISEI,para-10,155924,155924,5416358
974,Schenk_ISEI,para-5,155924,155924,5416358
975,Schenk_ISEI,para-6,155924,155924,5416358
976,Schenk_ISEI,para-7,155924,155924,5416358
977,Schenk_ISEI,para-8,155924,155924,5416358
978,Schenk_ISEI,para-9,155924,155924,5416358
1201,Hamrle,Hamrle3,1447360,1447360,5514242
2317,SNAP,roadNet-CA,1971281,1971281,5533214
1893,QLi,largebasis,440020,440020,5560100
2826,Goodwin,Goodwin_127,178437,178437,5778545
285,ATandT,pre2,659033,659033,5959282
1352,PARSEC,Ga3As3H12,61349,61349,5970947
2783,SNAP,com-Youtube,1134890,1134890,5975248
2374,Williams,consph,83334,83334,6010480
1860,Springer,ESOC,327062,37830,6019939
1988,JGD_GL7d,GL7d15,460261,171375,6080381
1350,PARSEC,Ga10As10H30,113081,113081,6115633
1397,Rajat,rajat30,643994,643994,6175377
2849,Martin,marine1,400320,400320,6226538
2580,DIMACS10,NACA0015,1039183,1039183,6229636
2475,DIMACS10,delaunay_n20,1048576,1048576,6291372
2558,Chevron,Chevron4,711450,711450,6376412
2812,Guettel,TEM152078,152078,152078,6459326
2503,DIMACS10,rgg_n_2_19_s0,524288,524288,6539532
859,Chen,pkustk13,94893,94893,6616827
2519,DIMACS10,auto,448695,448695,6629222
1281,DNVS,shipsec8,114919,114919,6653399
1454,Oberwolfach,boneS01,127224,127224,6715152
2235,TSOPF,TSOPF_RS_b2052_c1,25626,25626,6761100
2218,Bates,sls,1748122,62729,6804304
937,ND,nd6k,18000,18000,6897316
1664,Mittelmann,cont1_l,1918399,1921596,7031999
1253,GHS_psdef,bmw7st_1,141347,141347,7339667
914,vanHeukelum,cage13,445315,445315,7479343
858,Chen,pkustk12,94653,94653,7512317
980,Kamvar,Stanford_Berkeley,683446,683446,7583376
2300,SNAP,web-BerkStan,685230,685230,7600595
2839,VLSI,radiation,223104,223104,7637688
2658,Brogan,specular,477976,1600,7647616
1421,AMD,G3_circuit,1585478,1585478,7660826
1349,PARSEC,CO,221119,221119,7666057
1881,Rucci,Rucci1,1977885,109900,7791168
1279,DNVS,shipsec1,140874,140874,7813404
2813,Guettel,TEM181302,181302,181302,7839010
1355,PARSEC,Ge87H76,112985,112985,7892195
1657,Mittelmann,rail2586,2586,923269,8011362
1278,DNVS,ship_003,121728,121728,8086034
1812,Meszaros,degme,185501,659415,8127528
2336,Fluorem,PR02R,161070,161070,8185136
1995,JGD_GL7d,GL7d22,349443,822922,8251000
1936,JGD_BIBD,bibd_20_10,190,184756,8314020
1356,PARSEC,Ge99H100,112985,112985,8451395
896,Norris,torso1,116158,116158,8516500
1403,Schmid,thermal2,1228045,1228045,8580313
2225,TSOPF,TSOPF_FS_b300_c2,56814,56814,8767466
2244,TSOPF,TSOPF_RS_b678_c2,35696,35696,8781949
2265,Bourchtein,atmosmodd,1270432,1270432,8814880
2266,Bourchtein,atmosmodj,1270432,1270432,8814880
1351,PARSEC,Ga19As19H42,133123,133123,8884839
2571,Bodendiek,CurlCurl_2,806529,806529,8921789
1937,JGD_BIBD,bibd_22_8,231,319770,8953560
806,Rothberg,gearbox,153746,153746,9080404
538,Gupta,gupta3,16783,16783,9323427
1393,Andrianov,pattern1,19242,19242,9323432
1269,DNVS,m_t1,97578,97578,9753570
2330,Gleich,flickr,820878,820878,9837214
1280,DNVS,shipsec5,179860,179860,10113096
1290,DNVS,x104,108384,108384,10167624
2490,DIMACS10,kron_g500-logn17,131072,131072,10228360
2267,Bourchtein,atmosmodl,1489752,1489752,10319760
2268,Bourchtein,atmosmodm,1489752,1489752,10319760
1385,Andrianov,mip1,66463,66463,10352819
1257,GHS_psdef,crankseg_1,52804,52804,10614210
1254,GHS_psdef,bmwcra_1,148770,148770,10644002
1364,PARSEC,Si87H76,240369,240369,10661631
1266,GHS_psdef,hood,220542,220542,10768436
971,Schenk_ISEI,ohne2,181343,181343,11063545
2771,Mycielski,mycielskian15,24575,24575,11111110
1367,PARSEC,SiO2,155331,155331,11283503
1658,Mittelmann,rail4284,4284,1096894,11284032
1219,GHS_indef,bmw3_2,227362,227362,11288630
1260,DNVS,fcondp2,201822,201822,11294316
863,Kim,kim2,456976,456976,11330020
1814,Meszaros,tp-6,142752,1014301,11537419
369,Boeing,pwtk,217918,217918,11634424
1264,DNVS,fullb,199187,199187,11708077
1285,DNVS,troll,213453,213453,11985111
2831,Hardesty,Hardesty1,938905,938905,12143314
1265,DNVS,halfb,224617,224617,12387821
2476,DIMACS10,delaunay_n21,2097152,2097152,12582816
2840,VLSI,test1,392908,392908,12968200
2226,TSOPF,TSOPF_FS_b300_c3,84414,84414,13135930
1850,BenElechi,BenElechi1,245874,245874,13150496
2572,Bodendiek,CurlCurl_3,1219574,1219574,13544618
2757,Harvard_Seismology,JP,87616,67320,13734559
2483,DIMACS10,hugetrace-00000,4588484,4588484,13758266
2504,DIMACS10,rgg_n_2_20_s0,1048576,1048576,13783240
2514,DIMACS10,italy_osm,6686493,6686493,14027956
1258,GHS_psdef,crankseg_2,63838,63838,14148858
938,ND,nd12k,36000,36000,14220946
1857,Sinclair,3Dspectralwave2,292008,292008,14322744
1989,JGD_GL7d,GL7d16,955128,460261,14488881
1876,Zaoui,kkt_power,2063494,2063494,14612663
2274,Freescale,memchip,2707524,2707524,14810202
860,Chen,pkustk14,151926,151926,14836504
2786,SNAP,higgs-twitter,456626,456626,14855842
1514,Pajek,patents,3774768,3774768,14970767
1362,PARSEC,Si41Ge41H72,185639,185639,15011265
2498,DIMACS10,venturiLevel3,4026819,4026819,16108474
2219,TSOPF,TSOPF_RS_b2383,38120,38120,16171169
2236,TSOPF,TSOPF_RS_b2383_c1,38120,38120,16171169
2513,DIMACS10,great-britain_osm,7733822,7733822,16313034
2294,SNAP,cit-Patents,3774768,3774768,16518948
2442,LAW,in-2004,1382908,1382908,16917053
2486,DIMACS10,hugetric-00000,5824554,5824554,17467046
1580,Schenk_AFE,af_0_k101,503625,503625,17550675
1581,Schenk_AFE,af_1_k101,503625,503625,17550675
1582,Schenk_AFE,af_2_k101,503625,503625,17550675
1583,Schenk_AFE,af_3_k101,503625,503625,17550675
1584,Schenk_AFE,af_4_k101,503625,503625,17550675
1585,Schenk_AFE,af_5_k101,503625,503625,17550675
940,Schenk_AFE,af_shell1,504855,504855,17588875
941,Schenk_AFE,af_shell2,504855,504855,17588875
942,Schenk_AFE,af_shell3,504855,504855,17588875
943,Schenk_AFE,af_shell4,504855,504855,17588875
944,Schenk_AFE,af_shell5,504855,504855,17588875
945,Schenk_AFE,af_shell6,504855,504855,17588875
946,Schenk_AFE,af_shell7,504855,504855,17588875
947,Schenk_AFE,af_shell8,504855,504855,17588875
948,Schenk_AFE,af_shell9,504855,504855,17588875
2281,Belcastro,human_gene2,14340,14340,18068388
1994,JGD_GL7d,GL7d21,822922,1437547,18174775
1353,PARSEC,Ga41As41H72,268096,268096,18488476
2216,Freescale,Freescale1,3428755,3428755,18920347
2277,Freescale,circuit5M_dc,3523317,3523317,19194193
2443,LAW,eu-2005,862664,862664,19235140
1843,Gleich,wikipedia-20051105,1634989,1634989,19753078
2487,DIMACS10,hugetric-00010,6592765,6592765,19771708
2664,Mazaheri,bundle_adj,513351,513351,20208051
2246,Lee,fem_hifreq_circuit,491100,491100,20239237
1644,INPRO,msdoor,415863,415863,20240935
1398,Rajat,rajat31,4690002,4690002,20316253
2579,DIMACS10,M6,3501776,3501776,21003872
2547,Janna,StocF-1465,1465137,1465137,21005389
2491,DIMACS10,kron_g500-logn18,262144,262144,21165908
2488,DIMACS10,hugetric-00020,7122792,7122792,21361554
2329,Dziekonski,gsm_106857,589446,589446,21758924
2321,SNAP,as-Skitter,1696415,1696415,22190596
2577,DIMACS10,333SP,3712815,3712815,22217266
2647,Janna,CoupCons3D,416800,416800,22322336
2263,Buss,12month1,12471,872622,22624727
2578,DIMACS10,AS365,3799275,3799275,22736152
2662,Freescale,Freescale2,2999349,2999349,23042677
2649,Janna,Transport,1602111,1602111,23500731
2178,JGD_Relat,rel9,9888048,274669,23667183
2280,Belcastro,human_gene1,22283,22283,24669643
2512,DIMACS10,germany_osm,11548845,11548845,24738362
2581,DIMACS10,NLR,4163763,4163763,24975952
2477,DIMACS10,delaunay_n22,4194304,4194304,25165738
2385,Dziekonski,dielFilterV2clx,607232,607232,25309272
2509,DIMACS10,asia_osm,11950757,11950757,25423206
1990,JGD_GL7d,GL7d17,1548650,955128,25978098
2573,Bodendiek,CurlCurl_4,2380515,2380515,26515867
2380,Freescale,FullChip,2987012,2987012,26621990
1411,Koutsovasilis,F1,343791,343791,26837113
915,vanHeukelum,cage14,1505785,1505785,27130349
2495,DIMACS10,adaptive,6815744,6815744,27248640
2648,Janna,ML_Laplace,377002,377002,27689972
2799,SNAP,wiki-topcats,1791489,1791489,28511807
2543,Janna,Fault_639,638802,638802,28614564
1901,Schenk,nlpkkt80,1062400,1062400,28704672
939,ND,nd24k,72000,72000,28715634
2282,Belcastro,mouse_gene,45101,45101,28967291
2505,DIMACS10,rgg_n_2_21_s0,2097152,2097152,28975990
1993,JGD_GL7d,GL7d20,1437547,1911130,29893084
2464,DIMACS10,coPapersDBLP,540486,540486,30491458
2789,SNAP,soc-Pokec,1632803,1632803,30622564
2463,DIMACS10,coPapersCiteseer,434102,434102,32073440
2387,Dziekonski,dielFilterV3clx,420408,420408,32886208
2772,Mycielski,mycielskian16,49151,49151,33382480
1856,Sinclair,3Dspectralwave,680943,680943,33650589
2458,DIMACS10,road_central,14081816,14081816,33866826
2847,VLSI,ss,1652680,1652680,34753577
2842,VLSI,vas_stokes_1M,1090664,1090664,34767207
2497,DIMACS10,packing-500x100x100-b050,2145852,2145852,34976486
1991,JGD_GL7d,GL7d18,1955309,1548650,35590540
2484,DIMACS10,hugetrace-00010,12057441,12057441,36164358
2794,SNAP,sx-stackoverflow,2601977,2601977,36233450
1267,GHS_psdef,inline_1,503712,503712,36816342
2661,Janna,PFlow_742,742793,742793,37138461
1844,Gleich,wikipedia-20060925,2983494,2983494,37269096
1992,JGD_GL7d,GL7d19,1911130,1955309,37322725
2337,Fluorem,RM07R,381689,381689,37464962
2800,MAWI,mawi_201512012345,18571154,18571154,38040320
2841,VLSI,dgreen,1200611,1200611,38259877
2186,JGD_Relat,relat9,12360060,549336,38955420
1845,Gleich,wikipedia-20061104,3148440,3148440,39383235
2833,Hardesty,Hardesty3,8217820,7591564,40451632
2542,Janna,Emilia_923,923136,923136,41005206
2492,DIMACS10,kron_g500-logn19,524288,524288,43562265
1846,Gleich,wikipedia-20070206,3566907,3566907,45030389
1674,Mittelmann,spal_004,10203,321696,46168124
1268,GHS_psdef,ldoor,952203,952203,46522475
2485,DIMACS10,hugetrace-00020,16002413,16002413,47997626
2386,Dziekonski,dielFilterV2real,1157456,1157456,48538952
2478,DIMACS10,delaunay_n23,8388608,8388608,50331568
1586,Schenk_AFE,af_shell10,1508065,1508065,52672325
2835,VLSI,nv2,1453908,1453908,52728362
2480,DIMACS10,hugebubbles-00000,18318143,18318143,54940162
1455,Oberwolfach,boneS10,914898,914898,55468422
1842,Gleich,wb-edu,9845725,9845725,57156537
2459,DIMACS10,road_usa,23947347,23947347,57708624
2854,GAP,GAP-road,23947347,23947347,57708624
2481,DIMACS10,hugebubbles-00010,19458087,19458087,58359528
2276,Freescale,circuit5M,5558326,5558326,59524291
2506,DIMACS10,rgg_n_2_22_s0,4194304,4194304,60718396
2546,Janna,Hook_1498,1498023,1498023,60917445
2545,Janna,Geo_1438,1437960,1437960,63156690
2482,DIMACS10,hugebubbles-00020,21198119,21198119,63580358
2541,Janna,Serena,1391349,1391349,64531701
2843,VLSI,vas_stokes_2M,2146677,2146677,65129037
2285,SNAP,soc-LiveJournal1,4847571,4847571,68993773
2781,SNAP,com-LiveJournal,3997962,3997962,69362378
1453,Oberwolfach,bone010,986703,986703,71666325
2801,MAWI,mawi_201512020000,35991342,35991342,74485420
1252,GHS_psdef,audikw_1,943695,943695,77651847
2446,LAW,ljournal-2008,5363260,5363260,79023142
2496,DIMACS10,channel-500x100x100-b050,4802000,4802000,85362744
2550,Janna,Long_Coup_dt0,1470152,1470152,87088992
2551,Janna,Long_Coup_dt6,1470152,1470152,87088992
2493,DIMACS10,kron_g500-logn20,1048576,1048576,89239674
2388,Dziekonski,dielFilterV3real,1102824,1102824,89306020
1902,Schenk,nlpkkt120,3542400,3542400,96845792
916,vanHeukelum,cage15,5154859,5154859,99199551
2773,Mycielski,mycielskian17,98303,98303,100245742
2479,DIMACS10,delaunay_n24,16777216,16777216,100663202
2511,DIMACS10,europe_osm,50912018,50912018,108109320
2650,Janna,ML_Geer,1504002,1504002,110879972
2447,LAW,hollywood-2009,1139905,1139905,113891327
2809,GenBank,kmer_V2a,55042369,55042369,117217600
2544,Janna,Flan_1565,1564794,1564794,117406044
2507,DIMACS10,rgg_n_2_23_s0,8388608,8388608,127002786
2548,Janna,Cube_Coup_dt0,2164760,2164760,127206144
2549,Janna,Cube_Coup_dt6,2164760,2164760,127206144
2659,Janna,Bump_2911,2911419,2911419,127729899
2844,VLSI,vas_stokes_4M,4382246,4382246,131577616
2807,GenBank,kmer_U1a,67716231,67716231,138778562
2802,MAWI,mawi_201512020030,68863315,68863315,143414960
2494,DIMACS10,kron_g500-logn21,2097152,2097152,182082942
2451,LAW,indochina-2004,7414866,7414866,194109311
1903,Schenk,nlpkkt160,8345600,8345600,229518112
2782,SNAP,com-Orkut,3072441,3072441,234370166
2508,DIMACS10,rgg_n_2_24_s0,16777216,16777216,265114400
2803,MAWI,mawi_201512020130,128568730,128568730,270234840
2384,Fluorem,HV15R,2017169,2017169,283073458
2806,GenBank,kmer_P1a,139353211,139353211,297829984
2450,LAW,uk-2002,18520486,18520486,298113762
2774,Mycielski,mycielskian18,196607,196607,300933832
2660,Janna,Queen_4147,4147110,4147110,329499284
2845,VLSI,stokes,11449533,11449533,349321980
2805,GenBank,kmer_A2a,170728175,170728175,360585172
1904,Schenk,nlpkkt200,16240000,16240000,448225632
2808,GenBank,kmer_V1r,214005017,214005017,465410904
2804,MAWI,mawi_201512020330,226196185,226196185,480047894
2453,LAW,arabic-2005,22744080,22744080,639999458
1905,Schenk,nlpkkt240,27993600,27993600,774472352
2775,Mycielski,mycielskian19,393215,393215,903194710
2455,LAW,uk-2005,39459925,39459925,936364282
2449,LAW,webbase-2001,118142155,118142155,1019903190
2452,LAW,it-2004,41291594,41291594,1150725436
2852,GAP,GAP-twitter,61578415,61578415,1468364884
2796,SNAP,twitter7,41652230,41652230,1468365182
2853,GAP,GAP-web,50636151,50636151,1930292948
2454,LAW,sk-2005,50636154,50636154,1949412601
